,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Unnamed: 0.1,Unnamed: 0,year,name,Temperature (C),Humidity,WindSpeed,TrackTemp,Rain,Temperature (F),Heat Index
560,24346,1017,1,131,44,1,1,1,1,25.0,53,1:24:31.198,5071198,53,2,1:32.764,226.717,1,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
561,24347,1017,822,131,77,2,2,2,2,18.0,53,+18.056,5089254,43,3,1:33.586,224.725,1,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
562,24348,1017,844,6,16,3,3,3,3,15.0,53,+18.985,5090183,40,4,1:33.828,224.146,1,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
563,24349,1017,830,9,33,4,4,4,4,12.0,53,+34.905,5106103,38,5,1:34.162,223.351,1,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
564,24350,1017,20,6,5,7,5,5,5,11.0,53,+1:02.796,5133994,53,1,1:32.740,226.775,1,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
565,24351,1017,832,1,55,6,6,6,6,8.0,53,+1:35.462,5166660,52,6,1:34.561,222.408,1,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
566,24352,1017,8,51,7,12,7,7,7,6.0,52,\N,\N,47,8,1:34.873,221.677,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
567,24353,1017,807,4,27,13,8,8,8,4.0,52,\N,\N,46,10,1:34.950,221.497,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
568,24354,1017,846,1,4,5,9,9,9,2.0,52,\N,\N,45,7,1:34.754,221.955,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
569,24355,1017,842,9,10,9,10,10,10,1.0,52,\N,\N,47,15,1:35.197,220.922,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
570,24356,1017,817,4,3,8,11,11,11,0.0,52,\N,\N,42,14,1:35.150,221.032,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
571,24357,1017,815,211,11,14,12,12,12,0.0,52,\N,\N,42,11,1:35.014,221.348,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
572,24358,1017,840,211,18,17,13,13,13,0.0,52,\N,\N,44,9,1:34.924,221.558,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
573,24359,1017,826,5,26,19,14,14,14,0.0,52,\N,\N,43,16,1:35.225,220.857,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
574,24360,1017,848,5,23,11,15,15,15,0.0,52,\N,\N,51,12,1:35.029,221.313,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
575,24361,1017,841,51,99,10,16,16,16,0.0,52,\N,\N,50,13,1:35.115,221.113,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
576,24362,1017,825,210,20,15,17,17,17,0.0,52,\N,\N,50,18,1:35.692,219.780,11,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
577,24363,1017,9,3,88,18,18,18,18,0.0,51,\N,\N,50,20,1:36.608,217.696,12,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
578,24364,1017,847,3,63,20,19,19,19,0.0,51,\N,\N,51,19,1:35.830,219.463,12,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
579,24365,1017,154,210,8,16,20,20,20,0.0,44,\N,\N,42,17,1:35.691,219.782,31,28,28,2019,French Grand Prix,26.89421487603306,39.09090909090909,1.6785123966942148,54.525619834710746,False,80.40958677685951,Caution
580,24366,1018,830,9,33,2,1,1,1,26.0,71,1:22:01.822,4921822,60,1,1:07.475,230.378,1,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
581,24367,1018,844,6,16,1,2,2,2,18.0,71,+2.724,4924546,58,3,1:07.994,228.620,1,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
582,24368,1018,822,131,77,3,3,3,3,15.0,71,+18.960,4940782,53,7,1:08.565,226.716,1,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
583,24369,1018,20,6,5,9,4,4,4,12.0,71,+19.610,4941432,62,2,1:07.676,229.694,1,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
584,24370,1018,1,131,44,4,5,5,5,10.0,71,+22.805,4944627,69,5,1:08.050,228.432,1,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
585,24371,1018,846,1,4,5,6,6,6,8.0,70,\N,\N,69,8,1:08.699,226.274,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
586,24372,1018,842,9,10,8,7,7,7,6.0,70,\N,\N,63,9,1:08.790,225.974,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
587,24373,1018,832,1,55,19,8,8,8,4.0,70,\N,\N,53,6,1:08.117,228.207,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
588,24374,1018,8,51,7,6,9,9,9,2.0,70,\N,\N,57,15,1:09.126,224.876,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
589,24375,1018,841,51,99,7,10,10,10,1.0,70,\N,\N,57,13,1:09.051,225.120,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
590,24376,1018,815,211,11,13,11,11,11,0.0,70,\N,\N,67,14,1:09.061,225.087,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
591,24377,1018,817,4,3,12,12,12,12,0.0,70,\N,\N,65,4,1:08.019,228.536,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
592,24378,1018,807,4,27,15,13,13,13,0.0,70,\N,\N,59,16,1:09.248,224.480,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
593,24379,1018,840,211,18,14,14,14,14,0.0,70,\N,\N,57,17,1:09.288,224.350,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
594,24380,1018,848,5,23,18,15,15,15,0.0,70,\N,\N,59,11,1:08.946,225.463,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
595,24381,1018,154,210,8,11,16,16,16,0.0,70,\N,\N,56,12,1:08.987,225.329,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
596,24382,1018,826,5,26,16,17,17,17,0.0,70,\N,\N,58,18,1:09.498,223.672,11,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
597,24383,1018,847,3,63,0,18,18,18,0.0,69,\N,\N,52,19,1:09.926,222.303,12,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
598,24384,1018,825,210,20,10,19,19,19,0.0,69,\N,\N,69,10,1:08.903,225.604,12,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
599,24385,1018,9,3,88,17,20,20,20,0.0,68,\N,\N,55,20,1:10.964,219.051,13,29,29,2019,Austrian Grand Prix,34.44406779661016,17.965254237288136,1.225423728813559,50.74406779661018,False,93.9993220338983,Fine
600,24386,1019,1,131,44,2,1,1,1,26.0,52,1:21:08.452,4868452,52,1,1:27.369,242.735,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
601,24387,1019,822,131,77,1,2,2,2,18.0,52,+24.928,4893380,47,2,1:27.406,242.633,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
602,24388,1019,844,6,16,3,3,3,3,15.0,52,+30.117,4898569,47,5,1:29.313,237.452,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
603,24389,1019,842,9,10,5,4,4,4,12.0,52,+34.692,4903144,48,8,1:29.544,236.839,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
604,24390,1019,830,9,33,4,5,5,5,10.0,52,+39.458,4907910,45,4,1:29.272,237.561,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
605,24391,1019,832,1,55,13,6,6,6,8.0,52,+53.639,4922091,50,11,1:29.757,236.277,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
606,24392,1019,817,4,3,7,7,7,7,6.0,52,+54.401,4922853,50,9,1:29.624,236.628,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
607,24393,1019,8,51,7,12,8,8,8,4.0,52,+1:05.540,4933992,51,14,1:30.034,235.551,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
608,24394,1019,826,5,26,17,9,9,9,2.0,52,+1:06.720,4935172,51,12,1:29.910,235.875,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
609,24395,1019,807,4,27,10,10,10,10,1.0,52,+1:12.733,4941185,51,13,1:29.949,235.773,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
610,24396,1019,846,1,4,8,11,11,11,0.0,52,+1:14.281,4942733,50,10,1:29.636,236.596,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
611,24397,1019,848,5,23,9,12,12,12,0.0,52,+1:15.617,4944069,46,15,1:30.872,233.378,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
612,24398,1019,840,211,18,18,13,13,13,0.0,52,+1:21.086,4949538,49,6,1:29.390,237.248,1,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
613,24399,1019,847,3,63,19,14,14,14,0.0,51,\N,\N,50,16,1:31.013,233.017,11,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
614,24400,1019,9,3,88,20,15,15,15,0.0,51,\N,\N,50,17,1:31.509,231.754,11,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
615,24401,1019,20,6,5,6,16,16,16,0.0,51,\N,\N,46,3,1:28.733,239.004,11,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
616,24402,1019,815,211,11,15,17,17,17,0.0,51,\N,\N,50,7,1:29.456,237.072,11,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
617,24403,1019,841,51,99,11,\N,R,18,0.0,18,\N,\N,17,18,1:32.464,229.360,20,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
618,24404,1019,154,210,8,14,\N,R,19,0.0,9,\N,\N,4,20,1:34.350,224.775,4,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
619,24405,1019,825,210,20,16,\N,R,20,0.0,6,\N,\N,5,19,1:33.425,227.001,4,30,30,2019,British Grand Prix,18.90508474576272,62.135593220338976,2.011864406779661,30.32203389830509,False,66.0291525423729,Fine
620,24406,1020,830,9,33,2,1,1,1,26.0,64,1:44:31.275,6271275,61,1,1:16.645,214.839,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
621,24407,1020,20,6,5,20,2,2,2,18.0,64,+7.333,6278608,63,2,1:16.794,214.423,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
622,24408,1020,826,5,26,14,3,3,3,15.0,64,+8.305,6279580,61,6,1:17.708,211.900,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
623,24409,1020,840,211,18,15,4,4,4,12.0,64,+8.966,6280241,61,8,1:17.831,211.566,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
624,24410,1020,832,1,55,7,5,5,5,10.0,64,+9.583,6280858,63,9,1:17.841,211.538,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
625,24411,1020,848,5,23,16,6,6,6,8.0,64,+10.052,6281327,63,10,1:17.850,211.514,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
626,24412,1020,154,210,8,6,7,7,7,6.0,64,+16.838,6288113,55,7,1:17.746,211.797,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
627,24413,1020,825,210,20,12,8,8,8,4.0,64,+18.765,6290040,62,5,1:17.507,212.450,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
628,24414,1020,1,131,44,1,9,9,9,2.0,64,+19.667,6290942,64,12,1:18.811,208.935,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
629,24415,1020,9,3,88,18,10,10,10,1.0,64,+24.987,6296262,63,13,1:19.062,208.271,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
630,24416,1020,847,3,63,17,11,11,11,0.0,64,+26.404,6297679,60,3,1:17.485,212.510,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
631,24417,1020,8,51,7,5,12,12,12,0.0,64,+42.214,6313489,60,15,1:19.563,206.960,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
632,24418,1020,841,51,99,11,13,13,13,0.0,64,+43.849,6315124,60,14,1:19.300,207.646,1,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
633,24419,1020,842,9,10,4,14,14,14,0.0,61,\N,\N,56,4,1:17.495,212.483,4,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
634,24420,1020,822,131,77,3,\N,R,15,0.0,56,\N,\N,54,11,1:18.272,210.374,3,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
635,24421,1020,807,4,27,9,\N,R,16,0.0,39,\N,\N,18,17,1:29.576,183.826,3,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
636,24422,1020,844,6,16,10,\N,R,17,0.0,27,\N,\N,17,16,1:27.697,187.764,3,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
637,24423,1020,846,1,4,19,\N,R,18,0.0,25,\N,\N,16,18,1:31.081,180.788,75,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
638,24424,1020,817,4,3,13,\N,R,19,0.0,13,\N,\N,10,19,1:32.654,177.719,43,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
639,24425,1020,815,211,11,8,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,20,31,31,2019,German Grand Prix,21.503401360544217,87.83061224489796,1.006122448979592,26.441496598639453,True,70.70612244897958,Fine
640,24426,1021,1,131,44,3,1,1,1,25.0,70,1:35:03.796,5703796,60,2,1:18.528,200.840,1,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
641,24427,1021,830,9,33,1,2,2,2,19.0,70,+17.796,5721592,69,1,1:17.103,204.552,1,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
642,24428,1021,20,6,5,5,3,3,3,15.0,70,+1:01.433,5765229,65,4,1:19.786,197.673,1,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
643,24429,1021,844,6,16,4,4,4,4,12.0,70,+1:05.250,5769046,49,5,1:20.493,195.937,1,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
644,24430,1021,832,1,55,8,5,5,5,10.0,69,\N,\N,66,10,1:21.002,194.706,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
645,24431,1021,842,9,10,6,6,6,6,8.0,69,\N,\N,65,12,1:21.045,194.602,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
646,24432,1021,8,51,7,10,7,7,7,6.0,69,\N,\N,65,9,1:20.880,195.000,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
647,24433,1021,822,131,77,2,8,8,8,4.0,69,\N,\N,59,3,1:19.331,198.807,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
648,24434,1021,846,1,4,7,9,9,9,2.0,69,\N,\N,65,13,1:21.188,194.260,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
649,24435,1021,848,5,23,12,10,10,10,1.0,69,\N,\N,65,7,1:20.621,195.626,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
650,24436,1021,815,211,11,16,11,11,11,0.0,69,\N,\N,47,15,1:21.734,192.962,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
651,24437,1021,807,4,27,11,12,12,12,0.0,69,\N,\N,59,14,1:21.650,193.161,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
652,24438,1021,825,210,20,14,13,13,13,0.0,69,\N,\N,67,11,1:21.008,194.691,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
653,24439,1021,817,4,3,20,14,14,14,0.0,69,\N,\N,49,8,1:20.839,195.098,11,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
654,24440,1021,826,5,26,13,15,15,15,0.0,68,\N,\N,55,16,1:21.932,192.496,12,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
655,24441,1021,847,3,63,15,16,16,16,0.0,68,\N,\N,66,17,1:22.386,191.435,12,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
656,24442,1021,840,211,18,18,17,17,17,0.0,68,\N,\N,52,6,1:20.603,195.670,12,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
657,24443,1021,841,51,99,17,18,18,18,0.0,68,\N,\N,64,19,1:23.134,189.712,12,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
658,24444,1021,9,3,88,19,19,19,19,0.0,67,\N,\N,42,20,1:23.436,189.026,13,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
659,24445,1021,154,210,8,9,\N,R,20,0.0,49,\N,\N,46,18,1:22.809,190.457,34,32,32,2019,Hungarian Grand Prix,25.66,33.893076923076926,1.1938461538461538,44.09692307692308,False,78.188,Fine
660,24446,1022,844,6,16,1,1,1,1,25.0,44,1:23:45.710,5025710,23,4,1:46.664,236.390,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
661,24447,1022,1,131,44,3,2,2,2,18.0,44,+0.981,5026691,24,3,1:46.580,236.577,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
662,24448,1022,822,131,77,4,3,3,3,15.0,44,+12.585,5038295,27,2,1:46.465,236.832,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
663,24449,1022,20,6,5,2,4,4,4,13.0,44,+26.422,5052132,36,1,1:46.409,236.957,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
664,24450,1022,848,9,23,17,5,5,5,10.0,44,+1:21.325,5107035,41,5,1:47.507,234.537,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
665,24451,1022,815,211,11,7,6,6,6,8.0,44,+1:24.448,5110158,29,13,1:48.781,231.790,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
666,24452,1022,826,5,26,19,7,7,7,6.0,44,+1:29.657,5115367,26,7,1:48.143,233.157,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
667,24453,1022,807,4,27,12,8,8,8,4.0,44,+1:46.639,5132349,34,9,1:48.349,232.714,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
668,24454,1022,842,5,10,13,9,9,9,2.0,44,+1:49.168,5134878,21,17,1:49.700,229.848,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
669,24455,1022,840,211,18,16,10,10,10,1.0,44,+1:49.838,5135548,34,10,1:48.357,232.697,1,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
670,24456,1022,846,1,4,11,11,11,11,0.0,43,\N,\N,21,8,1:48.321,232.774,5,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
671,24457,1022,825,210,20,8,12,12,12,0.0,43,\N,\N,33,11,1:48.677,232.012,11,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
672,24458,1022,154,210,8,9,13,13,13,0.0,43,\N,\N,18,16,1:49.274,230.744,11,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
673,24459,1022,817,4,3,10,14,14,14,0.0,43,\N,\N,21,18,1:50.451,228.285,11,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
674,24460,1022,847,3,63,14,15,15,15,0.0,43,\N,\N,34,14,1:48.860,231.622,11,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
675,24461,1022,8,51,7,6,16,16,16,0.0,43,\N,\N,37,12,1:48.753,231.850,11,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
676,24462,1022,9,3,88,0,17,17,17,0.0,43,\N,\N,33,15,1:49.220,230.858,11,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
677,24463,1022,841,51,99,18,18,18,18,0.0,42,\N,\N,31,6,1:47.560,234.421,3,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
678,24464,1022,832,1,55,15,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,75,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
679,24465,1022,830,9,33,5,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,33,33,2019,Belgian Grand Prix,17.4,57.03,2.0358333333333336,28.119166666666665,False,63.32,Fine
680,24466,1023,844,6,16,1,1,1,1,25.0,53,1:15:26.665,4526665,47,4,1:23.009,251.235,1,34,34,2019,Italian Grand Prix,21.0972972972973,51.57477477477477,1.5666666666666669,33.04054054054055,False,69.97513513513513,Fine
681,24467,1023,822,131,77,3,2,2,2,18.0,53,+0.835,4527500,47,3,1:22.859,251.690,1,34,34,2019,Italian Grand Prix,21.0972972972973,51.57477477477477,1.5666666666666669,33.04054054054055,False,69.97513513513513,Fine
682,24468,1023,1,131,44,2,3,3,3,16.0,53,+35.199,4561864,51,1,1:21.779,255.014,1,34,34,2019,Italian Grand Prix,21.0972972972973,51.57477477477477,1.5666666666666669,33.04054054054055,False,69.97513513513513,Fine
